symbol,timestamp,observed_utc,openInterest,markPrice,indexPrice,fundingRate,fundingRatePrediction,bid,ask,bidSize,askSize,vol24h
PF_OPUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,4849494.0,0.09443018052,0.09446,-4.91159105725e-06,-4.7277502155e-06,0.09435,0.09452,494.0,494.0,5705451.0
PF_ORCAUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,8942.0,1.21359855763,1.21457,-0.0001773466774827,-0.0001306693647697,1.2102,1.2174,1138.0,1100.0,10294.0
PF_ORDIUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,16386.14,3.8851037567,3.879,0.000123557341215,0.0005620833271499,3.876,3.887,12.27,11.95,6881.21
PF_PAXGUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,325.486,4320.32026299942,4319.74,0.0340887312024985,0.0663695253746681,4320.5,4320.7,0.38,0.024,205.912
PF_PENDLEUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,37447.5,1.79001191689,1.78942,-3.4482009301291e-05,-1.468952077475e-05,1.788,1.792,224.2,198.4,31568.9
PF_PENGUUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,36557970.0,0.00826059178,0.0082614,-2.4978571011e-08,-4.9240320208e-08,0.008257,0.008264,6050.0,5350.0,109179320.0
PF_PEOPLEUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,6037075.0,0.00781706022,0.00782503,-1.319210523594e-06,-1.092066395523e-06,0.007789,0.007844,1336735.0,140000.0,764045.0
PF_PEPEUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,511254828000.0,3.41467e-06,3.41427e-06,6.7551638e-11,4.6174277e-11,3.4135e-06,3.4156e-06,44125000.0,117034000.0,499913170000.0
PF_PIXELUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,772199.0,0.00481211794,0.004821,-1.845924613417e-06,-1.9486502891e-06,0.004808,0.004837,3119.0,210000.0,330760.0
PF_PNUTUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,516607.0,0.04698350233,0.04696,1.99415317025e-06,2.557727350833e-06,0.04685,0.04711,320.0,58430.0,152775.0
PF_POLUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,11258063.0,0.09054866823,0.09056,-8.52855638875e-07,-1.686531652667e-06,0.09057,0.09061,2311.0,538.0,5056938.0
PF_POPCATUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,2998284.0,0.05116512809,0.051179,-9.0777918963e-08,-1.806073433325e-06,0.05115,0.05122,886.0,886.0,975901.0
PF_PORTALUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,1783492.0,0.01371515909,0.013726,-1.29422852405e-06,-1.337741314762e-06,0.01369,0.01375,3254.0,3275.0,4953069.0
PF_POWRUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,501507.0,0.04482531742,0.044915,-9.536456163617e-06,-8.946247490675e-06,0.0447,0.04498,22308.0,33000.0,13762.0
PF_PROMPTUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,59424.0,0.02230951222,0.022355,-1.7951091113e-06,-3.46655796795e-06,0.02221,0.02241,57685.0,32000.0,15907.0
PF_PUMPUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,158643600.0,0.00423668658,0.00423618,5.4406690715e-08,1.34333065427e-07,0.004236,0.004241,174700.0,109500.0,505715300.0
PF_PYTHUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,6625270.0,0.05448123824,0.054433,9.574032798062e-06,9.805667228729e-06,0.05432,0.05452,948.0,932.0,3945633.0
PF_QNTUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,527.45,64.17598286498,64.2442,-0.0075097107801625,-0.0071656269388574,63.94,64.38,28.74,27.0,359.35
PF_QQQXUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,1627.112,703.73553041028,703.831,0.021982930783125,-0.00167819630525,703.7,704.2,7.105,1.044,180.779
PF_QTUMUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,44318.0,0.81463015063,0.81572,-0.000116394878833,-0.000122568636166,0.8133,0.8162,12555.0,2520.0,74.0
PF_RAREUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,1874168.0,0.01218841288,0.0121888,4.62957216275e-06,5.5632399864e-07,0.012141,0.012196,34701.0,34701.0,223921.0
PF_RAYUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,42761.0,0.79353356106,0.79496,1.650019609125e-05,-0.0002182309988818,0.794,0.7963,57.0,58.0,17646.0
PF_RENDERUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,165733.8,1.40674660362,1.40684,4.8927577466833e-05,-1.2509633074584e-05,1.4055,1.4071,32.0,32.0,786342.6
PF_REZUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,7113609.0,0.0029465574,0.0029421,1.254438652016e-06,6.18589091175e-07,0.002938,0.002954,353000.0,59627.0,268004.0
PF_RIVERUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,90482.6,1.26159336772,1.26347,-0.0001004206023882,-0.0001822239651955,1.259,1.264,135.0,807.9,138741.1
PF_RLCUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,28446.0,0.30186856309,0.30279,-2.505512429042e-06,-2.580409367e-05,0.3013,0.303,3500.0,3500.0,2754.0
PF_ROSEUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,7228334.0,0.0060983656,0.0060997,1.998781919731e-06,-1.425259999e-07,0.00608,0.006114,187999.0,3314.0,4944255.0
PF_RSRUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,38730776.0,0.00132675892,0.00132974,-3.25751044976e-07,-4.15824997753e-07,0.0013262,0.0013314,11310.0,1367160.0,790361.0
PF_RUNEUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,260897.0,0.46769858891,0.4675,1.877363686e-05,1.2550588760417e-05,0.4672,0.4683,115.0,92.0,182353.0
PF_SAGAUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,1492102.1,0.0147561,0.01461,-4.57286709833e-07,2.6964657266667e-05,0.01457,0.01506,343.1,332.0,1703207.9
PF_SANDUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,7029347.0,0.03727611778,0.03722,-1.4486370875e-07,4.270578136e-06,0.03712,0.03733,75701.0,54240.0,1317013.0
PF_SEIUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,4871194.0,0.04651964494,0.046517,-5.00413658225e-07,-5.2230536208e-08,0.04648,0.04654,1040.0,1040.0,5918583.0
PF_SHIBUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,200595576000.0,5.10492e-06,5.106e-06,-1.54967641e-10,-1.82886602e-10,5.103e-06,5.107e-06,86642000.0,37030000.0,65892059000.0
PF_SKLUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,3062453.0,0.00364503865,0.0036373,4.54221013675e-07,7.8570791369e-07,0.00363,0.00366,374294.0,646440.0,440117.0
PF_SNXUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,1089456.0,0.21003289547,0.20991,-3.35966125625e-06,2.0003365578375e-05,0.2097,0.21,725.0,466.0,199440.0
PF_SOLUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,296654.52,98.59429368386,98.59,0.0003308216581249,8.1848010208366e-05,98.58,98.6,5.4,50.77,540375.24
PF_SOONUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,36253.0,0.18245129945,0.182229,3.3563091415917e-05,2.12646889028e-05,0.1818,0.1831,4470.0,4470.0,17797.0
PF_SPCXXUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,7041.68,141.20717940213,141.26,-0.0065948392656667,-0.0059771155453333,141.17,141.27,7.08,10.66,3389.07
PF_SPELLUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,627472474.0,8.138663e-05,8.124e-05,1.0120592413e-08,1.2199724276e-08,8.095e-05,8.173e-05,7664860.0,18353114.0,430075552.0
PF_SPKUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,1416785.0,0.01980924467,0.0197941,-3.933122536257e-06,-5.55683173755e-07,0.0198,0.01982,155200.0,71000.0,1477485.0
PF_SPXUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,220640.0,0.55490464619,0.554571,5.7080856024188e-05,6.9156835392342e-05,0.5528,0.5561,80.0,80.0,381442.0
PF_SPYXUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,1992.419,759.89522678277,760.172,-0.0146075259943335,-0.0307905634761627,759.6,760.2,44.071,5.844,203.212
PF_SSVUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,5702.5,2.82902425182,2.8348,-0.000451190328975,-0.0005586734071333,2.828,2.837,19.4,746.9,5298.8
PF_STEEMUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,101622.0,0.04297659063,0.043178,4.510275756817e-06,-1.275113085992e-06,0.04293,0.04312,8625.0,8625.0,71337.0
PF_STGUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,88215.0,0.16327598844,0.163752,-7.7398672164283e-05,-7.035413686575e-05,0.16296,0.16426,465.0,7000.0,8897.0
PF_STRKUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,9886976.0,0.0262910474,0.026281,3.40801646715e-06,2.087678962471e-06,0.02625,0.02629,4795.0,1795.0,2064453.0
PF_STXUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,210000.0,0.25479433348,0.25475,-3.156612456125e-06,2.5387417825e-06,0.25424,0.2547,190.0,189.0,632902.0
PF_SUIUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,4726693.0,0.71551826999,0.715491,7.2133487407e-06,-1.1228419485934e-05,0.7154,0.7157,1740.0,143.0,7677303.0
PF_SUNUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,259534.0,0.01603500024,0.0160677,-3.49349869548e-06,-3.96575258904e-06,0.01599,0.01608,66410.0,62700.0,102231.0
PF_SUPERUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,301914.0,0.10809218959,0.108322,-2.4366862723467e-05,-2.5361271462688e-05,0.10786,0.10857,13197.0,18000.0,90925.0
PF_SUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,992472.0,0.02707795319,0.027121,-3.317304862333e-06,-4.660639342425e-06,0.02697,0.02718,55453.0,34513.0,488127.0
PF_SUSHIUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,2345690.0,0.20287989002,0.20284,-1.7459562537083e-05,6.2600104875e-06,0.2025,0.203,232.0,237.0,4614872.0
PF_SWARMSUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,1840446.0,0.00764672325,0.0076399,4.85453539838e-07,4.33036098962e-07,0.007617,0.007677,58796.0,58796.0,904200.0
PF_SYNUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,319365.0,0.08918252091,0.088925,3.74294851095e-05,3.2722608531771e-05,0.08895,0.08927,511.0,524.0,234677.0
PF_SYRUPUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,159805.0,0.20226413966,0.202564,-4.1502414956e-05,-3.507365351785e-05,0.2015,0.20299,1551.0,6700.0,219406.0
PF_TAOUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,10329.84,216.85267585282,216.806,0.0069260680665,0.0041853023588,216.75,216.94,2.45,0.27,15039.62
PF_THETAUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,495558.0,0.16849712422,0.16826,9.96861921775e-06,1.3111976978125e-05,0.168,0.1692,6104.0,78245.0,79444.0
PF_TIAUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,921423.0,0.35828556801,0.35796,6.1298782155708e-05,3.8129306219583e-05,0.358,0.3584,21153.1,530.8,564167.1
PF_TLMUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,20725530.0,0.00140949864,0.001412,-7.8230477935e-08,-5.258889811e-08,0.001409,0.001414,33610.0,34480.0,19547740.0
PF_TNSRUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,3147803.0,0.03488876386,0.034803,8.272242619579e-06,6.354009505375e-06,0.03471,0.03501,55000.0,179577.0,1307908.0
PF_TRBUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,1158.22,16.38317944303,16.3781,0.0007835568543399,0.0003868824491162,16.35,16.41,44.92,49.62,121.26
PF_TRUMPUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,358696.5,2.21080171864,2.211,-1.2028873266667e-05,1.6400571675e-05,2.208,2.209,58.9,100.0,792827.3
PF_TRXUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,5511378.0,0.32209743584,0.322465,-2.0589954299125e-05,-2.7250078923258e-05,0.32205,0.32217,285.0,284.0,8459248.0
PF_TSLAXUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,1662.39,355.19777791398,355.049,7.9532885758215e-05,0.0095835816400334,354.91,355.41,3.05,3.05,1917.86
PF_TURBOUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,79003500.0,0.00093175642,0.00093165,-7.317927477e-08,-9.2796410908e-08,0.0009298,0.0009344,50700.0,48700.0,18777200.0
PF_TUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,2020821.0,0.004610529,0.0046571,-1.4522778346188e-05,-2.0132249338688e-05,0.004459,0.004541,89228.0,779629.0,13923894.0
PF_UMAUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,30172.5,0.35816296801,0.35872,-8.3155448309333e-05,-0.0001215296898478,0.3582,0.3602,819.2,5800.0,6234.5
PF_UNIUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,686166.9,6.13694847554,6.13492,0.0005628556608695,0.0002558077294326,6.134,6.138,1.6,117.9,1428713.3
PF_US100USD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,0.0189,28953.7185650361,28911.40188,3.887497298539703,5.068300002519178,28953.0,29044.0,0.0001,0.0005,0.0088
PF_USDCUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,14531.0,0.99940579583,0.99985,-5.5708609121667e-05,-5.624949864e-05,0.9997,1.0002,1899.0,6389.0,192.0
PF_USDTUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,7677.0,0.99955064134,0.99941,1.7082482052334e-05,1.7791775821959e-05,0.9986,1.0,3786.0,3786.0,433.0
PF_USUALUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,6241741.0,0.01085303943,0.010852,1.199289143313e-06,8.03539924863e-07,0.010813,0.010889,116099.0,114712.0,353050.0
PF_VELOUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,6061750.0,0.00503212525,0.00501108,1.74386149889e-06,1.514960006861e-06,0.005041,0.005065,2970.0,291000.0,4523560.0
PF_VETUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,18544940.0,0.00654782312,0.0065558,-4.050057024e-07,-4.02939862412e-07,0.006545,0.006554,22918.0,22887.0,11418935.0
PF_VIRTUALUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,477691.0,0.68744162392,0.68747,-1.959903670175e-05,-8.122939410667e-06,0.6869,0.6882,66.0,634.0,338910.0
PF_WIFUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,2575837.0,0.19442568796,0.19439,1.6558751055e-06,2.0634454375e-07,0.1944,0.1946,285.0,780.0,4227162.0
PF_WLDUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,1755725.0,0.359275575,0.35932,1.940544196583e-06,-8.72733509375e-06,0.3592,0.3594,546.0,209.0,1167768.0
PF_WLFIUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,1282643.0,0.05682624638,0.056817,1.9524810558e-08,4.57987147467e-07,0.0568,0.05688,826.0,826.0,681349.0
PF_WTIOILUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,2784.9,90.17943665403,90.2611,-0.0068228675578035,-0.0077477912269436,90.148,90.203,0.8,0.8,3758.3
PF_WUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,13316483.0,0.00959388585,0.009598,2.62585407e-07,-6.851218325e-08,0.009589,0.009602,4869.0,4869.0,16042177.0
PF_XAGUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,15936.5,63.75896914942,63.69816,0.0045810986133256,0.0066851255651846,63.7428,63.7728,45.5,12.4,21005.9
PF_XAUTUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,957.851,4310.24957342371,4310.22,-0.0185490107735402,-0.025391709347875,4310.1,4310.4,2.778,0.049,1277.549
PF_XAUUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,155.114,4312.03321500719,4311.26506,0.491568975391893,0.1915043440328115,4307.9,4315.44,0.238,0.3,186.706
PF_XBTUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,2026.6943,76564.07255680989,76554.83,0.80072134445,0.6392524083573078,76563.0,76564.0,0.0485,0.1057,8614.1722
PF_XCNUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,847640.0,0.00328410926,0.003288,-5.25191309718e-07,-5.57894414e-07,0.003272,0.003296,240000.0,230000.0,636180.0
PF_XCUUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,7340.0,6.54674865497,6.53629,0.000896206853959,0.0015585069741815,6.5432,6.5557,89.0,630.0,7649.0
PF_XLMUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,15691840.0,0.17282709092,0.1728571,1.505742880702e-06,-1.353576037385e-06,0.17281,0.17291,382.0,374.0,2174870.0
PF_XMRUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,8099.32,518.23723742396,518.183,0.0476319287131293,0.0190906074991831,518.12,518.93,0.2,0.2,8229.07
PF_XPLUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,1065245.0,0.08285295948,0.082822,-4.944400615e-06,-9.54323051825e-07,0.08251,0.08308,11000.0,46858.0,1710944.0
PF_XRPUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,10374196.0,1.32352950701,1.3237,1.1451444424e-05,-8.003082794667e-06,1.3235,1.3238,842.0,177.0,38169969.0
PF_XTZUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,1267897.0,0.21391129122,0.213989,-1.4429550475867e-05,-9.543009641092e-06,0.2135,0.2141,215.0,210.0,105140.0
PF_XVSUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,3483.0,3.03138728845,3.0388,-0.0002548888754958,-0.0005617903266704,3.023,3.041,3444.1,441.8,351.8
PF_YFIUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,22.7258,2201.66368786751,2202.86,-0.1373602455811674,-0.17786523791625,2196.0,2208.0,0.5358,0.51,4.2003
PF_YGGUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,615615.0,0.02249337364,0.022534,-4.471327696996e-06,-4.8695493706e-06,0.02244,0.02256,12094.0,56000.0,10000.0
PF_ZBTUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,87048.0,0.08080820131,0.080967,-1.8247122210275e-05,-1.9494310353583e-05,0.08054,0.08107,130945.0,6900.0,10728.0
PF_ZECUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,13530.21,809.73066413785,809.4474,-0.0280472076738969,-0.01718198228275,809.29,809.93,0.3,2.29,40432.02
PF_ZENUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,14689.7,5.33083910327,5.3408,-0.0010492234248825,-0.0008805443422899,5.33,5.352,8.4,8.4,22006.0
PF_ZEREBROUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,102407.0,0.03787113383,0.0377955,5.819299027585e-06,8.270085278583e-06,0.03773,0.03801,24000.0,5045.0,17445.0
PF_ZETAUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,706010.0,0.03220859515,0.032235,-5.782507430625e-06,-3.520955411708e-06,0.03209,0.03233,39538.0,38400.0,26855.0
PF_ZIGUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,101166.0,0.03454588612,0.034691,-5.4341550503625e-05,-2.8489610893333e-05,0.03423,0.03471,16962.0,8.0,364434.0
PF_ZILUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,3642860.0,0.0026384395,0.0026395,-2.3630306118e-07,-9.739394573e-08,0.002632,0.002644,230990.0,230990.0,1366660.0
PF_ZKUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,14261146.0,0.00879953094,0.008791,1.712895030333e-06,1.14621929625e-06,0.008755,0.00883,320000.0,20520.0,2929223.0
PF_ZROUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,224268.0,1.0116114186,1.01067,6.2834048648334e-05,5.823955496575e-05,1.0083,1.0118,47.0,46.0,123413.0
PF_ZRXUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,399855.0,0.09626135549,0.096431,-2.0485417492925e-05,-1.9769701417838e-05,0.09597,0.09655,19948.0,19000.0,49960.0
PI_ETHUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,2016658.0,2364.52682298029,2370.02,9.379877451e-09,8.934978501e-09,2349.05,2372.05,58399.0,5628.0,12444.0
PI_LTCUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,425.0,48.83294037258,48.6654,0.0001024707753348,8.8838715282059e-05,43.75,59.99,91.0,1277.0,0.0
PI_XBTUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,3508311.0,76449.82156610388,76554.83,-1.27693769e-10,-1.198256104e-09,76501.5,76584.0,28.0,28.0,61325.0
PI_XRPUSD,2026-09-02T00:00:00Z,2026-09-02T09:42:46Z,625.0,1.336937,1.3237,-0.0016486698053184,-0.0009277893609465,1.29,1.39,500.0,1000.0,4818.0
FF_ETHUSD_260904,2026-09-03T00:00:00Z,2026-09-03T09:56:02Z,12.704,2394.52509369786,2394.36,,,2394.1,2394.9,4.679,4.679,65.253
FF_ETHUSD_260925,2026-09-03T00:00:00Z,2026-09-03T09:56:02Z,62.5,2400.95747350014,2394.36,,,2400.6,2401.3,0.009,4.679,117.322
FF_ETHUSD_261225,2026-09-03T00:00:00Z,2026-09-03T09:56:02Z,126.713,2421.91791275733,2394.36,,,2416.4,2427.1,45.945,45.945,0.013
FF_SOLUSD_260925,2026-09-03T00:00:00Z,2026-09-03T09:56:02Z,4233.61,99.34306956,100.2,,,89.21,100.39,0.02,17.89,0.0
FF_SOLUSD_261225,2026-09-03T00:00:00Z,2026-09-03T09:56:02Z,6.6,100.64638098,100.2,,,100.6,100.72,17.89,17.89,0.01
FF_XBTUSD_260904,2026-09-03T00:00:00Z,2026-09-03T09:56:02Z,1.7699,77598.47256456806,77604.59,,,77599.0,77606.0,0.2475,0.2475,12.0239
FF_XBTUSD_260925,2026-09-03T00:00:00Z,2026-09-03T09:56:02Z,18.1372,77292.90254291156,77604.59,,,76832.0,77756.0,0.0007,0.2475,7.7581
FF_XBTUSD_261225,2026-09-03T00:00:00Z,2026-09-03T09:56:02Z,12.2372,78644.23769801445,77604.59,,,78512.0,78799.0,0.0193,0.4303,0.9363
FI_ETHUSD_260925,2026-09-03T00:00:00Z,2026-09-03T09:56:02Z,0.0,2394.36,2394.36,,,,,,,0.0
FI_ETHUSD_261225,2026-09-03T00:00:00Z,2026-09-03T09:56:02Z,0.0,2394.36,2394.36,,,,,,,0.0
FI_LTCUSD_260925,2026-09-03T00:00:00Z,2026-09-03T09:56:02Z,0.0,50.5326,50.5326,,,,,,,0.0
FI_LTCUSD_261225,2026-09-03T00:00:00Z,2026-09-03T09:56:02Z,0.0,50.5326,50.5326,,,,,,,0.0
FI_XBTUSD_260925,2026-09-03T00:00:00Z,2026-09-03T09:56:02Z,0.0,77604.59,77604.59,,,,,,,0.0
FI_XBTUSD_261225,2026-09-03T00:00:00Z,2026-09-03T09:56:02Z,0.0,77604.59,77604.59,,,,,,,0.0
FI_XRPUSD_260925,2026-09-03T00:00:00Z,2026-09-03T09:56:02Z,0.0,1.36195,1.36195,,,,,,,0.0
FI_XRPUSD_261225,2026-09-03T00:00:00Z,2026-09-03T09:56:02Z,0.0,1.36195,1.36195,,,,,,,0.0
PF_1INCHUSD,2026-09-03T00:00:00Z,2026-09-03T09:56:02Z,682540.0,0.08768410054,0.087594,3.956818713417e-06,3.011646230037e-06,0.08735,0.08799,8856.0,9026.0,23114.0
PF_2ZUSD,2026-09-03T00:00:00Z,2026-09-03T09:56:02Z,61292.0,0.0535738755,0.05368,-1.073089998985e-05,-1.2938901907588e-05,0.05335,0.05382,31371.0,24000.0,1614.0
PF_AAPLXUSD,2026-09-03T00:00:00Z,2026-09-03T09:56:02Z,2256.85,324.92569464474,324.899,-0.0110743497573,-0.006244826772875,324.74,325.17,3.53,19.21,526.39
PF_AAVEUSD,2026-09-03T00:00:00Z,2026-09-03T09:56:02Z,24190.67,129.14554929208,129.1318,0.0032273865016253,0.0017672484701437,129.11,129.22,7.74,1.0,9095.8
PF_ACEUSD,2026-09-03T00:00:00Z,2026-09-03T09:56:02Z,729378.0,0.18052301815,0.18279,-0.000210915713841,-0.0002384738542187,0.17989,0.18095,237.0,229.0,1659315.0
PF_ADAUSD,2026-09-03T00:00:00Z,2026-09-03T09:56:02Z,22828387.0,0.20663035368,0.206581,2.629658901946e-06,6.819560040038e-06,0.20661,0.20671,967.0,967.0,33590357.0
PF_AEVOUSD,2026-09-03T00:00:00Z,2026-09-03T09:56:02Z,2129497.0,0.0215313541,0.021551,-2.441086134996e-06,-2.76512519595e-06,0.02149,0.02158,697.0,84000.0,149912.0
PF_AGLDUSD,2026-09-03T00:00:00Z,2026-09-03T09:56:02Z,196274.0,0.1608998777,0.160878,-1.1591841231742e-05,-3.224019181975e-06,0.1607,0.1611,18120.0,16298.0,64330.0
PF_AIXBTUSD,2026-09-03T00:00:00Z,2026-09-03T09:56:02Z,834350.0,0.02002013653,0.020017,-6.16339088542e-07,-7.20061184e-07,0.01995,0.02006,182192.0,47441.0,155709.0
PF_AKTUSD,2026-09-03T00:00:00Z,2026-09-03T09:56:02Z,57921.0,0.50867574091,0.50829,1.88153378805e-05,4.88337975e-06,0.5075,0.5099,1376.0,1300.0,27704.0
PF_ALCHUSD,2026-09-03T00:00:00Z,2026-09-03T09:56:02Z,137171.0,0.0279415126,0.028132,0.0001045915698016,0.00014066,0.02751,0.02789,25800.0,203.0,396073.0
PF_ALGOUSD,2026-09-03T00:00:00Z,2026-09-03T09:56:02Z,7628900.0,0.09240991003,0.092478,-8.187234283721e-06,-7.893008665529e-06,0.09233,0.09247,16992.0,5136.0,3432528.0
PF_ALICEUSD,2026-09-03T00:00:00Z,2026-09-03T09:56:02Z,241456.0,0.13283626326,0.132932,2.020067543845e-05,-9.170777528063e-06,0.13258,0.13322,374.0,363.0,35810.0
PF_ALTUSD,2026-09-03T00:00:00Z,2026-09-03T09:56:02Z,6449252.0,0.00614061778,0.006151,-1.005484455446e-06,-1.1885439452e-06,0.006123,0.00616,304470.0,290000.0,293197.0
PF_AMZNXUSD,2026-09-03T00:00:00Z,2026-09-03T09:56:02Z,1432.03,255.89556090491,255.977,-0.0226858334278334,-0.0203055983032,255.83,256.08,3.9,2.01,1237.71
