symbol,timestamp,funding_rate,realized_rate
BTC-USDT-SWAP,2026-06-05T00:00:00Z,0.0000366527172313,0.0000366527172313
ETH-USDT-SWAP,2026-06-05T00:00:00Z,0.0000304503815552,0.0000304503815552
SOL-USDT-SWAP,2026-06-05T00:00:00Z,-0.0000217913772073,-0.0000217913772073
BTC-USDT-SWAP,2026-06-05T08:00:00Z,0.0000206005907985,0.0000206005907985
ETH-USDT-SWAP,2026-06-05T08:00:00Z,0.000026305016458,0.000026305016458
SOL-USDT-SWAP,2026-06-05T08:00:00Z,-0.0001603203761531,-0.0001603203761531
BTC-USDT-SWAP,2026-06-05T16:00:00Z,-0.0000495880636278,-0.0000495880636278
ETH-USDT-SWAP,2026-06-05T16:00:00Z,-0.0001020789452607,-0.0001020789452607
SOL-USDT-SWAP,2026-06-05T16:00:00Z,-0.0000473552911208,-0.0000473552911208
BTC-USDT-SWAP,2026-06-06T00:00:00Z,-0.0000251353994586,-0.0000251353994586
ETH-USDT-SWAP,2026-06-06T00:00:00Z,-0.0001117688446398,-0.0001117688446398
SOL-USDT-SWAP,2026-06-06T00:00:00Z,-0.0000757049242743,-0.0000757049242743
BTC-USDT-SWAP,2026-06-06T08:00:00Z,-0.0000337977745229,-0.0000337977745229
ETH-USDT-SWAP,2026-06-06T08:00:00Z,-0.0001360611924772,-0.0001360611924772
SOL-USDT-SWAP,2026-06-06T08:00:00Z,-0.0001824157510904,-0.0001824157510904
BTC-USDT-SWAP,2026-06-06T16:00:00Z,0.0000052962402562,0.0000052962402562
ETH-USDT-SWAP,2026-06-06T16:00:00Z,-0.0000351155451809,-0.0000351155451809
SOL-USDT-SWAP,2026-06-06T16:00:00Z,-0.0001515730424967,-0.0001515730424967
BTC-USDT-SWAP,2026-06-07T00:00:00Z,-0.000012707252249,-0.000012707252249
ETH-USDT-SWAP,2026-06-07T00:00:00Z,-0.0001101629467678,-0.0001101629467678
SOL-USDT-SWAP,2026-06-07T00:00:00Z,-0.0000696513456342,-0.0000696513456342
BTC-USDT-SWAP,2026-06-07T08:00:00Z,-0.0000781048412537,-0.0000781048412537
ETH-USDT-SWAP,2026-06-07T08:00:00Z,-0.0001405486745272,-0.0001405486745272
SOL-USDT-SWAP,2026-06-07T08:00:00Z,-0.0002568185490001,-0.0002568185490001
BTC-USDT-SWAP,2026-06-07T16:00:00Z,0.0000290588944828,0.0000290588944828
ETH-USDT-SWAP,2026-06-07T16:00:00Z,-0.0001252953547432,-0.0001252953547432
SOL-USDT-SWAP,2026-06-07T16:00:00Z,-0.000355345984207,-0.000355345984207
BTC-USDT-SWAP,2026-06-08T00:00:00Z,0.0000551876461949,0.0000551876461949
ETH-USDT-SWAP,2026-06-08T00:00:00Z,-0.0000253558685591,-0.0000253558685591
SOL-USDT-SWAP,2026-06-08T00:00:00Z,-0.0002693748678384,-0.0002693748678384
BTC-USDT-SWAP,2026-06-08T08:00:00Z,0.0000424550662021,0.0000424550662021
ETH-USDT-SWAP,2026-06-08T08:00:00Z,-0.0000581634780562,-0.0000581634780562
SOL-USDT-SWAP,2026-06-08T08:00:00Z,-0.0001873552965382,-0.0001873552965382
BTC-USDT-SWAP,2026-06-08T16:00:00Z,-0.0000755486509945,-0.0000755486509945
ETH-USDT-SWAP,2026-06-08T16:00:00Z,-0.0000738554551486,-0.0000738554551486
SOL-USDT-SWAP,2026-06-08T16:00:00Z,-0.0000088760975112,-0.0000088760975112
BTC-USDT-SWAP,2026-06-09T00:00:00Z,-0.0000125192203038,-0.0000125192203038
ETH-USDT-SWAP,2026-06-09T00:00:00Z,-0.000150730098245,-0.000150730098245
SOL-USDT-SWAP,2026-06-09T00:00:00Z,-0.0000869241579033,-0.0000869241579033
BTC-USDT-SWAP,2026-06-09T08:00:00Z,-0.0000076999774469,-0.0000076999774469
ETH-USDT-SWAP,2026-06-09T08:00:00Z,-0.0000611167247228,-0.0000611167247228
SOL-USDT-SWAP,2026-06-09T08:00:00Z,-0.0000189039937979,-0.0000189039937979
BTC-USDT-SWAP,2026-06-09T16:00:00Z,0.000036350401157,0.000036350401157
ETH-USDT-SWAP,2026-06-09T16:00:00Z,-0.0000270255467439,-0.0000270255467439
SOL-USDT-SWAP,2026-06-09T16:00:00Z,0.0000303865382714,0.0000303865382714
BTC-USDT-SWAP,2026-06-10T00:00:00Z,0.0000476144458983,0.0000476144458983
ETH-USDT-SWAP,2026-06-10T00:00:00Z,0.0000096430423193,0.0000096430423193
SOL-USDT-SWAP,2026-06-10T00:00:00Z,0.0000717267686131,0.0000717267686131
BTC-USDT-SWAP,2026-06-10T08:00:00Z,-0.0000159316750235,-0.0000159316750235
ETH-USDT-SWAP,2026-06-10T08:00:00Z,-0.0000000281122877,-0.0000000281122877
SOL-USDT-SWAP,2026-06-10T08:00:00Z,0.0000138261953006,0.0000138261953006
BTC-USDT-SWAP,2026-06-10T16:00:00Z,-0.0000087786677452,-0.0000087786677452
