symbol,timestamp,funding_rate,relative_funding_rate
PF_XBTUSD,2025-08-28T07:00:00Z,2.056807746678818,1.8165813888889e-05
PF_ETHUSD,2025-08-28T08:00:00Z,0.052454179891819434,1.1414397727273e-05
PF_SOLUSD,2025-08-28T08:00:00Z,-0.00050827682728411,-2.388215909091e-06
PF_XBTUSD,2025-08-28T08:00:00Z,1.9491952587545867,1.7226363636364e-05
PF_ETHUSD,2025-08-28T09:00:00Z,0.0259074162198894,5.624563888889e-06
PF_SOLUSD,2025-08-28T09:00:00Z,-0.007364406374773405,-3.4327391666667e-05
PF_XBTUSD,2025-08-28T09:00:00Z,1.8276442046502512,1.6152148611111e-05
PF_ETHUSD,2025-08-28T10:00:00Z,0.007963244787971712,1.735448611111e-06
PF_SOLUSD,2025-08-28T10:00:00Z,-0.010718063009873264,-5.0561933333333e-05
PF_XBTUSD,2025-08-28T10:00:00Z,1.2272170328923486,1.0869586111111e-05
PF_ETHUSD,2025-08-28T11:00:00Z,0.09025526261777675,1.9579422222222e-05
PF_SOLUSD,2025-08-28T11:00:00Z,0.001452126368226345,6.788343055556e-06
PF_XBTUSD,2025-08-28T11:00:00Z,2.422906815483737,2.1416298611111e-05
PF_ETHUSD,2025-08-28T12:00:00Z,0.10034494944055454,2.1839472222222e-05
PF_SOLUSD,2025-08-28T12:00:00Z,0.000173738160949004,8.14948611111e-07
PF_XBTUSD,2025-08-28T12:00:00Z,2.1666704077604777,1.9185031944444e-05
PF_ETHUSD,2025-08-28T13:00:00Z,0.12042968274724898,2.6181447222222e-05
PF_SOLUSD,2025-08-28T13:00:00Z,0.001794598679311714,8.415602777778e-06
PF_XBTUSD,2025-08-28T13:00:00Z,2.360320414787811,2.0839769444444e-05
PF_ETHUSD,2025-08-28T14:00:00Z,0.11016102915555658,2.4084177777778e-05
PF_SOLUSD,2025-08-28T14:00:00Z,0.000825543848582592,3.880009722222e-06
PF_XBTUSD,2025-08-28T14:00:00Z,2.68350493651125,2.37868375e-05
PF_ETHUSD,2025-08-28T15:00:00Z,0.12496305414033283,2.7358461111111e-05
PF_SOLUSD,2025-08-28T15:00:00Z,0.0010380170828875,4.812575e-06
PF_XBTUSD,2025-08-28T15:00:00Z,2.7743449791912727,2.4513655555556e-05
PF_ETHUSD,2025-08-28T16:00:00Z,0.09204871537167955,2.0432884722222e-05
PF_SOLUSD,2025-08-28T16:00:00Z,0.001741547474164513,8.250670833333e-06
PF_XBTUSD,2025-08-28T16:00:00Z,2.5455301051274497,2.2590969444444e-05
PF_ETHUSD,2025-08-28T17:00:00Z,0.09413566390227435,2.1079238636364e-05
PF_SOLUSD,2025-08-28T17:00:00Z,0.001734591370063971,8.359996212121e-06
PF_XBTUSD,2025-08-28T17:00:00Z,2.9331960789823293,2.6110604166667e-05
PF_ETHUSD,2025-08-28T18:00:00Z,0.11508295892033484,2.5634716666667e-05
PF_SOLUSD,2025-08-28T18:00:00Z,0.001892957015270301,8.995926388889e-06
PF_XBTUSD,2025-08-28T18:00:00Z,2.2485263443986887,2.0002730555556e-05
PF_ETHUSD,2025-08-28T19:00:00Z,0.12085709037241517,2.6964870833333e-05
PF_SOLUSD,2025-08-28T19:00:00Z,0.000204997950519929,9.66533333333e-07
PF_XBTUSD,2025-08-28T19:00:00Z,2.2395167438854293,1.9929513888889e-05
PF_ETHUSD,2025-08-28T20:00:00Z,0.09354848710016815,2.1078404166667e-05
PF_SOLUSD,2025-08-28T20:00:00Z,-0.001388435068449213,-6.611302777778e-06
PF_XBTUSD,2025-08-28T20:00:00Z,2.3447381970964707,2.0953326388889e-05
PF_ETHUSD,2025-08-28T21:00:00Z,0.08401374749436062,1.8845698611111e-05
PF_SOLUSD,2025-08-28T21:00:00Z,0.002097580068041968,9.839026388889e-06
PF_XBTUSD,2025-08-28T21:00:00Z,2.332154390585429,2.0838901388889e-05
PF_ETHUSD,2025-08-28T22:00:00Z,0.06404834587355755,1.4268605555556e-05
PF_SOLUSD,2025-08-28T22:00:00Z,0.000331655451480369,1.552059722222e-06
PF_XBTUSD,2025-08-28T22:00:00Z,1.9648419982768208,1.7537836111111e-05
PF_ETHUSD,2025-08-28T23:00:00Z,0.07940811002172123,1.7623297222222e-05
PF_SOLUSD,2025-08-28T23:00:00Z,0.002392910033623381,1.1172727777778e-05
PF_XBTUSD,2025-08-28T23:00:00Z,2.235964781269364,1.9899672222222e-05
PF_ETHUSD,2025-08-29T00:00:00Z,0.07308143740419544,1.6197952777778e-05
PF_SOLUSD,2025-08-29T00:00:00Z,0.001501237797366738,7.000066666667e-06
PF_XBTUSD,2025-08-29T00:00:00Z,1.9887971420759543,1.7666554166667e-05
PF_ETHUSD,2025-08-29T01:00:00Z,0.08368913758276289,1.8678484722222e-05
PF_SOLUSD,2025-08-29T01:00:00Z,0.0007799856651,3.627125e-06
PF_XBTUSD,2025-08-29T01:00:00Z,1.892979144683864,1.6868322222222e-05
PF_ETHUSD,2025-08-29T02:00:00Z,0.08292548530337648,1.8604379166667e-05
PF_SOLUSD,2025-08-29T02:00:00Z,0.001780503509253238,8.338044444444e-06
PF_XBTUSD,2025-08-29T02:00:00Z,1.799177314905204,1.6136016666667e-05
PF_ETHUSD,2025-08-29T03:00:00Z,0.08308249755258185,1.8540358333333e-05
PF_SOLUSD,2025-08-29T03:00:00Z,0.0006412582534125,2.9772375e-06
PF_XBTUSD,2025-08-29T03:00:00Z,1.5720338607154107,1.4105843055556e-05
PF_ETHUSD,2025-08-29T04:00:00Z,0.077147041298625,1.71784875e-05
PF_SOLUSD,2025-08-29T04:00:00Z,0.001788278381780513,8.244018055556e-06
PF_XBTUSD,2025-08-29T04:00:00Z,1.8171727894992529,1.6264247222222e-05
PF_ETHUSD,2025-08-29T05:00:00Z,0.07780128819254266,1.7379665277778e-05
PF_SOLUSD,2025-08-29T05:00:00Z,0.002086712510404239,9.616479166667e-06
PF_XBTUSD,2025-08-29T05:00:00Z,1.748412027711605,1.5678418055556e-05
PF_ETHUSD,2025-08-29T06:00:00Z,0.09947153419594644,2.2209218055556e-05
PF_SOLUSD,2025-08-29T06:00:00Z,0.000266579036055508,1.235347222222e-06
PF_XBTUSD,2025-08-29T06:00:00Z,1.9666067683217454,1.7667329166667e-05
PF_ETHUSD,2025-08-29T07:00:00Z,0.08816465682,1.978525e-05
PF_SOLUSD,2025-08-29T07:00:00Z,-0.0006846789814875,-3.2176125e-06
PF_XBTUSD,2025-08-29T07:00:00Z,1.915715908468386,1.7213702777778e-05
PF_ETHUSD,2025-08-29T08:00:00Z,0.05486714927307042,1.2523115277778e-05
PF_SOLUSD,2025-08-29T08:00:00Z,-0.000358920238948079,-1.719126388889e-06
PF_XBTUSD,2025-08-29T08:00:00Z,1.4177916209681978,1.2886422222222e-05
PF_ETHUSD,2025-08-29T09:00:00Z,0.07577088558211015,1.7481447222222e-05
PF_SOLUSD,2025-08-29T09:00:00Z,0.001439489320577824,6.963527777778e-06
PF_XBTUSD,2025-08-29T09:00:00Z,1.11423596385013,1.0164045833333e-05
PF_ETHUSD,2025-08-29T10:00:00Z,0.03705106551773659,8.541776388889e-06
PF_SOLUSD,2025-08-29T10:00:00Z,0.001720051999661134,8.283538888889e-06
PF_XBTUSD,2025-08-29T10:00:00Z,1.1448500802513384,1.0428420833333e-05
PF_ETHUSD,2025-08-29T11:00:00Z,0.024346365232124034,5.599684722222e-06
PF_SOLUSD,2025-08-29T11:00:00Z,0.001039063815589676,5.006318055556e-06
PF_XBTUSD,2025-08-29T11:00:00Z,1.0071808324609428,9.155251388889e-06
PF_ETHUSD,2025-08-29T12:00:00Z,0.03227548268,7.42525e-06
PF_SOLUSD,2025-08-29T12:00:00Z,0.001321653087504398,6.366522222222e-06
PF_XBTUSD,2025-08-29T12:00:00Z,1.0603810186267395,9.629984722222e-06
PF_ETHUSD,2025-08-29T13:00:00Z,0.03150792585763693,7.148706944444e-06
PF_SOLUSD,2025-08-29T13:00:00Z,0.00139419236099375,6.5801875e-06
PF_XBTUSD,2025-08-29T13:00:00Z,1.0563362212528735,9.539463888889e-06
PF_ETHUSD,2025-08-29T14:00:00Z,0.01645646200916859,3.800393055556e-06
PF_SOLUSD,2025-08-29T14:00:00Z,-0.000910867711788658,-4.358890277778e-06
PF_XBTUSD,2025-08-29T14:00:00Z,1.1459471940757795,1.0503073611111e-05
PF_ETHUSD,2025-08-29T15:00:00Z,0.029538764462085237,6.898518055556e-06
PF_SOLUSD,2025-08-29T15:00:00Z,-0.001521130061081968,-7.327251388889e-06
PF_XBTUSD,2025-08-29T15:00:00Z,0.703611071586661,6.502629166667e-06
PF_ETHUSD,2025-08-29T16:00:00Z,0.05508306874261015,1.2759334722222e-05
PF_SOLUSD,2025-08-29T16:00:00Z,-0.000339247044005232,-1.658547222222e-06
PF_XBTUSD,2025-08-29T16:00:00Z,0.6269804110008259,5.783855555556e-06
PF_ETHUSD,2025-08-29T17:00:00Z,0.03921947640259915,9.043643055556e-06
PF_SOLUSD,2025-08-29T17:00:00Z,0.0001331205639225,6.498625e-07
PF_XBTUSD,2025-08-29T17:00:00Z,0.515572205522965,4.741580555556e-06
PF_ETHUSD,2025-08-29T18:00:00Z,0.019923145917710258,4.598268055556e-06
PF_SOLUSD,2025-08-29T18:00:00Z,0.0010984821135222,5.424911111111e-06
PF_XBTUSD,2025-08-29T18:00:00Z,0.3581905856804528,3.302029166667e-06
PF_ETHUSD,2025-08-29T19:00:00Z,-0.005983839418363029,-1.386730555556e-06
PF_SOLUSD,2025-08-29T19:00:00Z,0.002383216950070067,1.1795254166667e-05
PF_XBTUSD,2025-08-29T19:00:00Z,1.0569948285238815,9.773968055556e-06
PF_ETHUSD,2025-08-29T20:00:00Z,-0.007193663842779707,-1.657068055556e-06
PF_SOLUSD,2025-08-29T20:00:00Z,0.002117892105682755,1.0434436111111e-05
PF_XBTUSD,2025-08-29T20:00:00Z,1.1566102789449269,1.0688315277778e-05
PF_ETHUSD,2025-08-29T21:00:00Z,0.000137919000542627,3.1915277778e-08
PF_SOLUSD,2025-08-29T21:00:00Z,0.001045755816446734,5.202366666667e-06
PF_XBTUSD,2025-08-29T21:00:00Z,1.2196942075725479,1.1316380555556e-05
PF_ETHUSD,2025-08-29T22:00:00Z,0.02226224538876195,5.099831944444e-06
PF_SOLUSD,2025-08-29T22:00:00Z,0.002367119156346202,1.1616668055556e-05
PF_XBTUSD,2025-08-29T22:00:00Z,1.0145616410648128,9.355569444444e-06
PF_ETHUSD,2025-08-29T23:00:00Z,0.02103485252708479,4.818429166667e-06
PF_SOLUSD,2025-08-29T23:00:00Z,-0.000332943719444467,-1.638888888889e-06
PF_XBTUSD,2025-08-29T23:00:00Z,1.1973015083257852,1.1047694444444e-05
PF_ETHUSD,2025-08-30T00:00:00Z,0.047155392495442504,1.0817094444444e-05
PF_SOLUSD,2025-08-30T00:00:00Z,0.000835567805450348,4.073720833333e-06
PF_XBTUSD,2025-08-30T00:00:00Z,1.08155366421725,9.979175e-06
PF_ETHUSD,2025-08-30T01:00:00Z,0.05088820564,1.17189125e-05
PF_SOLUSD,2025-08-30T01:00:00Z,0.000894184956813402,4.361741666667e-06
PF_XBTUSD,2025-08-30T01:00:00Z,0.7134700532902445,6.588029166667e-06
PF_ETHUSD,2025-08-30T02:00:00Z,0.033667108235027304,7.891998611111e-06
PF_SOLUSD,2025-08-30T02:00:00Z,0.001226798604208423,6.096805555556e-06
PF_XBTUSD,2025-08-30T02:00:00Z,0.7799419238848412,7.258544444444e-06
PF_ETHUSD,2025-08-30T03:00:00Z,0.000592748021597701,1.37701388889e-07
PF_SOLUSD,2025-08-30T03:00:00Z,0.003495265463588979,1.7194255555556e-05
PF_XBTUSD,2025-08-30T03:00:00Z,1.0147019813775,9.413625e-06
PF_ETHUSD,2025-08-30T04:00:00Z,0.008390159556111595,1.927513888889e-06
PF_SOLUSD,2025-08-30T04:00:00Z,0.00273487046420074,1.3300715277778e-05
PF_XBTUSD,2025-08-30T04:00:00Z,1.0028019208521408,9.249048611111e-06
PF_ETHUSD,2025-08-30T05:00:00Z,0.015980700379331882,3.671133333333e-06
PF_SOLUSD,2025-08-30T05:00:00Z,0.001783803499833101,8.715352777778e-06
PF_XBTUSD,2025-08-30T05:00:00Z,0.6876520386425852,6.341448611111e-06
PF_ETHUSD,2025-08-30T06:00:00Z,0.007540909515542153,1.721751388889e-06
PF_SOLUSD,2025-08-30T06:00:00Z,0.002384273237067686,1.1567594444444e-05
PF_XBTUSD,2025-08-30T06:00:00Z,0.670448334665625,6.1879875e-06
PF_ETHUSD,2025-08-30T07:00:00Z,-0.001906514066860622,-4.33536111111e-07
PF_SOLUSD,2025-08-30T07:00:00Z,0.001246204680683402,6.075816666667e-06
PF_XBTUSD,2025-08-30T07:00:00Z,0.5214684088515,4.8142875e-06
PF_ETHUSD,2025-08-30T08:00:00Z,-0.017968309523694933,-4.081563888889e-06
PF_SOLUSD,2025-08-30T08:00:00Z,-0.000366966527253381,-1.789131944444e-06
PF_XBTUSD,2025-08-30T08:00:00Z,0.9547521865809342,8.798609722222e-06
PF_ETHUSD,2025-08-30T09:00:00Z,0.0056255280805,1.279675e-06
PF_SOLUSD,2025-08-30T09:00:00Z,0.000698650596723078,3.441401388889e-06
PF_XBTUSD,2025-08-30T09:00:00Z,0.794902583656587,7.321572222222e-06
PF_ETHUSD,2025-08-30T10:00:00Z,0.012253892317374513,2.790448611111e-06
PF_SOLUSD,2025-08-30T10:00:00Z,0.000970547785370094,4.795184722222e-06
PF_XBTUSD,2025-08-30T10:00:00Z,0.7907728873885055,7.287070833333e-06
PF_ETHUSD,2025-08-30T11:00:00Z,0.028465302234,6.481525e-06
PF_SOLUSD,2025-08-30T11:00:00Z,0.001141102467976734,5.629591666667e-06
PF_XBTUSD,2025-08-30T11:00:00Z,0.9388523358624111,8.658254166667e-06
PF_ETHUSD,2025-08-30T12:00:00Z,0.028158631402138402,6.411886111111e-06
PF_SOLUSD,2025-08-30T12:00:00Z,0.000801454054637455,3.954809722222e-06
PF_XBTUSD,2025-08-30T12:00:00Z,1.1814571054214371,1.0871743055556e-05
PF_ETHUSD,2025-08-30T13:00:00Z,0.030176370442945414,6.909727777778e-06
PF_SOLUSD,2025-08-30T13:00:00Z,0.000196753560035605,9.80731944444e-07
PF_XBTUSD,2025-08-30T13:00:00Z,1.268223424171875,1.16769375e-05
PF_ETHUSD,2025-08-30T14:00:00Z,0.03365153340016812,7.721004166667e-06
PF_SOLUSD,2025-08-30T14:00:00Z,0.000155790611071061,7.82293055556e-07
PF_XBTUSD,2025-08-30T14:00:00Z,1.1287265166496232,1.0400038888889e-05
PF_ETHUSD,2025-08-30T15:00:00Z,0.014084469585417637,3.227902777778e-06
PF_SOLUSD,2025-08-30T15:00:00Z,-4.271376001875e-05,-2.135625e-07
PF_XBTUSD,2025-08-30T15:00:00Z,0.9458357488769638,8.704870833333e-06
PF_ETHUSD,2025-08-30T16:00:00Z,0.020682434121081877,4.726570833333e-06
PF_SOLUSD,2025-08-30T16:00:00Z,-0.001059334076829839,-5.269073611111e-06
PF_XBTUSD,2025-08-30T16:00:00Z,0.6490923657522343,5.961888888889e-06
PF_ETHUSD,2025-08-30T17:00:00Z,0.025561012606750484,5.859163888889e-06
PF_SOLUSD,2025-08-30T17:00:00Z,-0.0001706633506125,-8.51625e-07
PF_XBTUSD,2025-08-30T17:00:00Z,0.7204159071875362,6.619791666667e-06
PF_ETHUSD,2025-08-30T18:00:00Z,0.03038623689286014,6.965709722222e-06
PF_SOLUSD,2025-08-30T18:00:00Z,0.000725078292911066,3.608934722222e-06
PF_XBTUSD,2025-08-30T18:00:00Z,0.6501438415605242,5.976327777778e-06
PF_ETHUSD,2025-08-30T19:00:00Z,0.023206834663835267,5.334205555556e-06
PF_SOLUSD,2025-08-30T19:00:00Z,0.0009343601189091,4.647658333333e-06
PF_XBTUSD,2025-08-30T19:00:00Z,0.5482233891517017,5.041219444444e-06
PF_ETHUSD,2025-08-30T20:00:00Z,0.025043434793320413,5.750990277778e-06
PF_SOLUSD,2025-08-30T20:00:00Z,0.001275565340395533,6.339561111111e-06
PF_XBTUSD,2025-08-30T20:00:00Z,0.4401425678302536,4.043772222222e-06
PF_ETHUSD,2025-08-30T21:00:00Z,0.024064532435721257,5.540584722222e-06
PF_SOLUSD,2025-08-30T21:00:00Z,0.000916827834147317,4.570434722222e-06
PF_XBTUSD,2025-08-30T21:00:00Z,0.539822594444375,4.9678625e-06
PF_ETHUSD,2025-08-30T22:00:00Z,0.04467297788378973,1.0275531944444e-05
PF_SOLUSD,2025-08-30T22:00:00Z,0.001651150366627689,8.230631944444e-06
PF_XBTUSD,2025-08-30T22:00:00Z,1.006729940780349,9.270023611111e-06
PF_ETHUSD,2025-08-30T23:00:00Z,0.05228823893944251,1.1998494444444e-05
PF_SOLUSD,2025-08-30T23:00:00Z,0.0019793477066666,9.828333333333e-06
PF_XBTUSD,2025-08-30T23:00:00Z,0.9815684095302851,9.043669444444e-06
PF_ETHUSD,2025-08-31T00:00:00Z,0.047432482469625,1.08443625e-05
PF_SOLUSD,2025-08-31T00:00:00Z,0.001768087617566599,8.722333333333e-06
PF_XBTUSD,2025-08-31T00:00:00Z,1.1465594466317572,1.0537131944444e-05
PF_ETHUSD,2025-08-31T01:00:00Z,0.046891665687611606,1.0498713888889e-05
PF_SOLUSD,2025-08-31T01:00:00Z,0.000985179635950068,4.795566666667e-06
PF_XBTUSD,2025-08-31T01:00:00Z,1.4949364303622674,1.3666184722222e-05
PF_ETHUSD,2025-08-31T02:00:00Z,0.037575492791596235,8.431709722222e-06
PF_SOLUSD,2025-08-31T02:00:00Z,0.00042973548083044,2.082351388889e-06
PF_XBTUSD,2025-08-31T02:00:00Z,0.9231875486442032,8.436129166667e-06
PF_ETHUSD,2025-08-31T03:00:00Z,0.026453525669682534,5.944893055556e-06
PF_SOLUSD,2025-08-31T03:00:00Z,0.000481099623006598,2.346383333333e-06
PF_XBTUSD,2025-08-31T03:00:00Z,0.5646162326255,5.1689125e-06
PF_ETHUSD,2025-08-31T05:00:00Z,0.010997943919610119,2.463272222222e-06
PF_SOLUSD,2025-08-31T05:00:00Z,0.000449206148825,2.1982625e-06
PF_XBTUSD,2025-08-31T05:00:00Z,0.778255841925,7.1521875e-06
PF_ETHUSD,2025-08-31T06:00:00Z,0.01716719663316617,3.850148611111e-06
PF_SOLUSD,2025-08-31T06:00:00Z,0.001317588733928912,6.440088888889e-06
PF_XBTUSD,2025-08-31T06:00:00Z,0.8402636487615851,7.725923611111e-06
PF_ETHUSD,2025-08-31T07:00:00Z,0.02427106889625,5.4731875e-06
PF_SOLUSD,2025-08-31T07:00:00Z,0.000451664333975068,2.225541666667e-06
PF_XBTUSD,2025-08-31T07:00:00Z,0.9241906534838822,8.500706944444e-06
PF_ETHUSD,2025-08-31T08:00:00Z,0.027169926512001483,6.103516666667e-06
PF_SOLUSD,2025-08-31T08:00:00Z,0.000604494887259399,2.970134722222e-06
PF_XBTUSD,2025-08-31T08:00:00Z,1.009344131164215,9.284368055556e-06
PF_ETHUSD,2025-08-31T09:00:00Z,0.04692475400365228,1.0495148611111e-05
PF_SOLUSD,2025-08-31T09:00:00Z,0.001954354154345856,9.498951388889e-06
PF_XBTUSD,2025-08-31T09:00:00Z,1.365083054973297,1.2521733333333e-05
PF_ETHUSD,2025-08-31T10:00:00Z,0.06353707844566518,1.4234683333333e-05
PF_SOLUSD,2025-08-31T10:00:00Z,0.0010370807063375,5.0826875e-06
PF_XBTUSD,2025-08-31T10:00:00Z,1.1422234930533695,1.0526066666667e-05
PF_ETHUSD,2025-08-31T11:00:00Z,0.08074496190764087,1.8128680555556e-05
PF_SOLUSD,2025-08-31T11:00:00Z,0.000477456905482733,2.345584722222e-06
PF_XBTUSD,2025-08-31T11:00:00Z,1.1655469505597862,1.0734691666667e-05
PF_ETHUSD,2025-08-31T12:00:00Z,0.07999298476759673,1.7871573611111e-05
PF_SOLUSD,2025-08-31T12:00:00Z,0.0005451309323275,2.677225e-06
PF_XBTUSD,2025-08-31T12:00:00Z,1.2386921653069287,1.1428426388889e-05
PF_ETHUSD,2025-08-31T13:00:00Z,0.06816444578541817,1.5181729166667e-05
PF_SOLUSD,2025-08-31T13:00:00Z,0.000467162038335349,2.296420833333e-06
PF_XBTUSD,2025-08-31T13:00:00Z,1.517867460428714,1.4012458333333e-05
PF_ETHUSD,2025-08-31T14:00:00Z,0.06265186569777828,1.4011688888889e-05
PF_SOLUSD,2025-08-31T14:00:00Z,-0.000124531054382177,-6.16109722222e-07
PF_XBTUSD,2025-08-31T14:00:00Z,1.550727441844875,1.43054625e-05
PF_ETHUSD,2025-08-31T15:00:00Z,0.06321768202666617,1.4176911111111e-05
PF_SOLUSD,2025-08-31T15:00:00Z,0.000629459721769909,3.089794444444e-06
PF_XBTUSD,2025-08-31T15:00:00Z,1.6176956329794372,1.4914830555556e-05
PF_ETHUSD,2025-08-31T16:00:00Z,0.07052397094945784,1.5727248611111e-05
PF_SOLUSD,2025-08-31T16:00:00Z,0.0019489485799125,9.529775e-06
PF_XBTUSD,2025-08-31T16:00:00Z,1.2640098618333993,1.1618140277778e-05
PF_ETHUSD,2025-08-31T17:00:00Z,0.05625642647374851,1.2580770833333e-05
PF_SOLUSD,2025-08-31T17:00:00Z,0.002463609752541758,1.2012305555556e-05
